#FILE:                       ,A8%DC14; 30-1-2025.ngb-ds3         ,,,,,,,
#FORMAT:                     ,NETZSCH5                           ,,,,,,,
#IDENTITY:                   ,GEOPOLYMER PASTE                   ,,,,,,,
#DECIMAL:                    ,POINT                              ,,,,,,,
#SEPARATOR:                  ,COMMA                              ,,,,,,,
#MTYPE:                      ,DSC                                ,,,,,,,
#INSTRUMENT:                 ,Microlab TU Delft                  ,,,,,,,
#PROJECT:                    ,                                   ,,,,,,,
#DATE/TIME:                  ,31/01/2025 4:40:42 PM              ,,,,,,,
#CORR. FILE:                 ,Blank with cover; 13-1-2025.ngb-bs3,,,,,,,
#LABORATORY:                 ,TU Delft Micro Lab                 ,,,,,,,
#OPERATOR:                   ,Ahmed                              ,,,,,,,
#REMARK:                     ,under Argon atmosphere, 10K/min    ,,,,,,
#SAMPLE:                     ,A8%DC14                            ,,,,,,,
#SAMPLE MASS /mg:            ,32.8,,,,,,,
#MATERIAL:                   ,Geopolymer paste                   ,,,,,,,
#REFERENCE:                  ,blank                              ,,,,,,,
#REFERENCE MASS /mg:         ,0,,,,,,,
#TYPE OF CRUCIBLE:           ,DSC/TG pan Al2O3                   ,,,,,,,
#SAMPLE CRUCIBLE MASS /mg:   ,0,,,,,,,
#REFERENCE CRUCIBLE MASS /mg:,0,,,,,,,
#CORR. CODE:                 ,20,,,,,,,
#EXO:                        ,-1,,,,,,,
#RANGE:                      ,40/10.0(K/min)/1000                ,,,,,,,
#SEGMENT:                    ,S2/2                               ,,,,,,,
,,,,,,,,
##Temp./øC,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge1)/(ml/min),Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),DTG/(%/min),Sensit./(uV/mW)
53.604,19.76083,-3.29E-02,92.68334,50,0.00E+00,20,-1.69E-02,1.2082
53.632,19.76583,-3.24E-02,92.68326,50,0.00E+00,20,-1.67E-02,1.20816
53.635,19.77083,-3.25E-02,92.68318,50,0.00E+00,20,-1.65E-02,1.20816
53.656,19.77583,-3.24E-02,92.68309,50,0.00E+00,20,-1.63E-02,1.20813
53.689,19.78083,-3.21E-02,92.68301,50,0.00E+00,20,-1.62E-02,1.20808
53.7,19.78583,-3.19E-02,92.68294,50,0.00E+00,20,-1.62E-02,1.20807
53.737,19.79083,-3.19E-02,92.68286,50,0.00E+00,20,-1.63E-02,1.20802
53.755,19.79583,-3.18E-02,92.68277,50,0.00E+00,20,-1.63E-02,1.20799
53.777,19.80083,-3.19E-02,92.68269,50,0.00E+00,20,-1.63E-02,1.20796
53.808,19.80583,-3.18E-02,92.68261,50,0.00E+00,20,-1.61E-02,1.20792
53.826,19.81083,-3.14E-02,92.68252,50,0.00E+00,20,-1.58E-02,1.20789
53.85,19.81583,-3.12E-02,92.68245,50,0.00E+00,20,-1.55E-02,1.20786
53.888,19.82083,-3.10E-02,92.68237,50,0.00E+00,20,-1.53E-02,1.20781
53.906,19.82583,-3.11E-02,92.6823,50,0.00E+00,20,-1.51E-02,1.20778
53.92,19.83083,-3.11E-02,92.68222,50,0.00E+00,20,-1.50E-02,1.20776
53.948,19.83583,-3.05E-02,92.68215,50,0.00E+00,20,-1.50E-02,1.20773
53.963,19.84083,-3.03E-02,92.68207,50,0.00E+00,20,-1.49E-02,1.2077
53.987,19.84583,-3.03E-02,92.682,50,0.00E+00,20,-1.48E-02,1.20767
54.022,19.85083,-2.98E-02,92.68192,50,0.00E+00,20,-1.45E-02,1.20762
54.058,19.85583,-2.97E-02,92.68185,50,0.00E+00,20,-1.43E-02,1.20757
54.068,19.86083,-2.97E-02,92.68178,50,0.00E+00,20,-1.41E-02,1.20756
54.1,19.86583,-2.96E-02,92.68171,50,0.00E+00,20,-1.41E-02,1.20752
54.114,19.87083,-2.97E-02,92.68165,50,0.00E+00,20,-1.43E-02,1.2075
54.157,19.87583,-2.93E-02,92.68157,50,0.00E+00,20,-1.45E-02,1.20744
54.177,19.88083,-2.93E-02,92.6815,50,0.00E+00,20,-1.46E-02,1.20741
54.206,19.88583,-2.89E-02,92.68142,50,0.00E+00,20,-1.46E-02,1.20737
54.227,19.89083,-2.87E-02,92.68135,50,0.00E+00,20,-1.45E-02,1.20734
54.257,19.89583,-2.87E-02,92.68127,50,0.00E+00,20,-1.42E-02,1.2073
54.275,19.90083,-2.87E-02,92.6812,50,0.00E+00,20,-1.38E-02,1.20728
54.309,19.90583,-2.82E-02,92.68114,50,0.00E+00,20,-1.36E-02,1.20723
54.329,19.91083,-2.83E-02,92.68107,50,0.00E+00,20,-1.33E-02,1.2072
54.361,19.91583,-2.79E-02,92.681,50,0.00E+00,20,-1.31E-02,1.20716
54.378,19.92083,-2.79E-02,92.68094,50,0.00E+00,20,-1.29E-02,1.20713
54.422,19.92583,-2.78E-02,92.68087,50,0.00E+00,20,-1.28E-02,1.20707
54.447,19.93083,-2.75E-02,92.68081,50,0.00E+00,20,-1.26E-02,1.20704
54.478,19.93583,-2.76E-02,92.68075,50,0.00E+00,20,-1.26E-02,1.207
54.499,19.94083,-2.74E-02,92.68069,50,0.00E+00,20,-1.26E-02,1.20697
54.534,19.94583,-2.74E-02,92.68063,50,0.00E+00,20,-1.27E-02,1.20692
54.567,19.95083,-2.71E-02,92.68056,50,0.00E+00,20,-1.28E-02,1.20687
54.579,19.95583,-2.68E-02,92.6805,50,0.00E+00,20,-1.29E-02,1.20686
54.596,19.96083,-2.65E-02,92.68043,50,0.00E+00,20,-1.28E-02,1.20683
54.639,19.96583,-2.66E-02,92.68037,50,0.00E+00,20,-1.26E-02,1.20677
54.66,19.97083,-2.62E-02,92.6803,50,0.00E+00,20,-1.24E-02,1.20675
54.699,19.97583,-2.60E-02,92.68024,50,0.00E+00,20,-1.21E-02,1.20669
54.712,19.98083,-2.61E-02,92.68018,50,0.00E+00,20,-1.17E-02,1.20667
54.749,19.98583,-2.59E-02,92.68012,50,0.00E+00,20,-1.14E-02,1.20662
54.766,19.99083,-2.54E-02,92.68007,50,0.00E+00,20,-1.12E-02,1.2066
54.801,19.99583,-2.52E-02,92.68002,50,0.00E+00,20,-1.12E-02,1.20655
54.832,20.00083,-2.56E-02,92.67996,50,0.00E+00,20,-1.13E-02,1.20651
54.858,20.00583,-2.51E-02,92.6799,50,0.00E+00,20,-1.14E-02,1.20647
54.887,20.01083,-2.49E-02,92.67984,50,0.00E+00,20,-1.14E-02,1.20643
54.925,20.01583,-2.48E-02,92.67979,50,0.00E+00,20,-1.14E-02,1.20638
54.943,20.02083,-2.46E-02,92.67973,50,0.00E+00,20,-1.11E-02,1.20636
54.973,20.02583,-2.44E-02,92.67967,50,0.00E+00,20,-1.08E-02,1.20631
55.007,20.03083,-2.45E-02,92.67962,50,0.00E+00,20,-1.06E-02,1.20627
55.031,20.03583,-2.43E-02,92.67957,50,0.00E+00,20,-1.04E-02,1.20623
55.063,20.04083,-2.41E-02,92.67952,50,0.00E+00,20,-1.04E-02,1.20619
55.088,20.04583,-2.38E-02,92.67947,50,0.00E+00,20,-1.05E-02,1.20616
55.113,20.05083,-2.37E-02,92.67942,50,0.00E+00,20,-1.06E-02,1.20612
55.145,20.05583,-2.34E-02,92.67936,50,0.00E+00,20,-1.07E-02,1.20608
55.17,20.06083,-2.33E-02,92.6793,50,0.00E+00,20,-1.06E-02,1.20604
55.207,20.06583,-2.32E-02,92.67925,50,0.00E+00,20,-1.05E-02,1.20599
55.238,20.07083,-2.31E-02,92.6792,50,0.00E+00,20,-1.04E-02,1.20595
55.269,20.07583,-2.30E-02,92.67915,50,0.00E+00,20,-1.03E-02,1.20591
55.292,20.08083,-2.26E-02,92.6791,50,0.00E+00,20,-1.03E-02,1.20588
55.316,20.08583,-2.25E-02,92.67905,50,0.00E+00,20,-1.04E-02,1.20584
55.355,20.09083,-2.22E-02,92.679,50,0.00E+00,20,-1.05E-02,1.20579
55.39,20.09583,-2.21E-02,92.67894,50,0.00E+00,20,-1.05E-02,1.20574
55.421,20.10083,-2.18E-02,92.67889,50,0.00E+00,20,-1.05E-02,1.2057
55.452,20.10583,-2.16E-02,92.67884,50,0.00E+00,20,-1.03E-02,1.20566
55.476,20.11083,-2.14E-02,92.67879,50,0.00E+00,20,-1.02E-02,1.20562
55.516,20.11583,-2.14E-02,92.67874,50,0.00E+00,20,-9.93E-03,1.20557
55.544,20.12083,-2.13E-02,92.67869,50,0.00E+00,20,-9.68E-03,1.20553
55.568,20.12583,-2.10E-02,92.67864,50,0.00E+00,20,-9.45E-03,1.2055
55.618,20.13083,-2.08E-02,92.67859,50,0.00E+00,20,-9.28E-03,1.20543
55.646,20.13583,-2.07E-02,92.67855,50,0.00E+00,20,-9.19E-03,1.20539
55.678,20.14083,-2.05E-02,92.6785,50,0.00E+00,20,-9.15E-03,1.20534
55.708,20.14583,-2.03E-02,92.67846,50,0.00E+00,20,-9.16E-03,1.2053
55.742,20.15083,-2.01E-02,92.67841,50,0.00E+00,20,-9.17E-03,1.20526
55.772,20.15583,-1.99E-02,92.67836,50,0.00E+00,20,-9.18E-03,1.20522
55.809,20.16083,-1.98E-02,92.67832,50,0.00E+00,20,-9.19E-03,1.20516
55.826,20.16583,-1.97E-02,92.67827,50,0.00E+00,20,-9.23E-03,1.20514
55.864,20.17083,-1.96E-02,92.67823,50,0.00E+00,20,-9.31E-03,1.20509
55.89,20.17583,-1.94E-02,92.67818,50,0.00E+00,20,-9.45E-03,1.20505
55.921,20.18083,-1.92E-02,92.67813,50,0.00E+00,20,-9.65E-03,1.20501
55.96,20.18583,-1.89E-02,92.67808,50,0.00E+00,20,-9.88E-03,1.20496
56,20.19083,-1.87E-02,92.67803,50,0.00E+00,20,-1.01E-02,1.2049
56.033,20.19583,-1.85E-02,92.67798,50,0.00E+00,20,-1.03E-02,1.20486
56.054,20.20083,-1.82E-02,92.67793,50,0.00E+00,20,-1.03E-02,1.20483
56.094,20.20583,-1.80E-02,92.67788,50,0.00E+00,20,-1.02E-02,1.20477
56.126,20.21083,-1.78E-02,92.67782,50,0.00E+00,20,-9.94E-03,1.20473
56.147,20.21583,-1.76E-02,92.67778,50,0.00E+00,20,-9.62E-03,1.2047
56.175,20.22083,-1.75E-02,92.67773,50,0.00E+00,20,-9.31E-03,1.20466
56.214,20.22583,-1.73E-02,92.67768,50,0.00E+00,20,-9.04E-03,1.20461
56.242,20.23083,-1.72E-02,92.67764,50,0.00E+00,20,-8.83E-03,1.20457
56.269,20.23583,-1.69E-02,92.6776,50,0.00E+00,20,-8.70E-03,1.20453
56.307,20.24083,-1.68E-02,92.67756,50,0.00E+00,20,-8.64E-03,1.20448
56.353,20.24583,-1.67E-02,92.67751,50,0.00E+00,20,-8.67E-03,1.20442
56.381,20.25083,-1.66E-02,92.67747,50,0.00E+00,20,-8.78E-03,1.20438
56.4,20.25583,-1.66E-02,92.67743,50,0.00E+00,20,-8.97E-03,1.20435
56.43,20.26083,-1.62E-02,92.67738,50,0.00E+00,20,-9.20E-03,1.20431
56.478,20.26583,-1.61E-02,92.67733,50,0.00E+00,20,-9.41E-03,1.20424
56.508,20.27083,-1.59E-02,92.67728,50,0.00E+00,20,-9.54E-03,1.2042
56.54,20.27583,-1.55E-02,92.67723,50,0.00E+00,20,-9.58E-03,1.20416
56.578,20.28083,-1.52E-02,92.67719,50,0.00E+00,20,-9.58E-03,1.20411
56.608,20.28583,-1.50E-02,92.67714,50,0.00E+00,20,-9.59E-03,1.20407
56.641,20.29083,-1.49E-02,92.67709,50,0.00E+00,20,-9.61E-03,1.20402
56.676,20.29583,-1.47E-02,92.67705,50,0.00E+00,20,-9.62E-03,1.20397
56.707,20.30083,-1.45E-02,92.677,50,0.00E+00,20,-9.56E-03,1.20393
56.745,20.30583,-1.42E-02,92.67695,50,0.00E+00,20,-9.39E-03,1.20388
56.798,20.31083,-1.40E-02,92.6769,50,0.00E+00,20,-9.13E-03,1.2038
56.835,20.31583,-1.39E-02,92.67685,50,0.00E+00,20,-8.86E-03,1.20375
56.85,20.32083,-1.35E-02,92.67681,50,0.00E+00,20,-8.66E-03,1.20373
56.908,20.32583,-1.32E-02,92.67677,50,0.00E+00,20,-8.64E-03,1.20365
56.938,20.33083,-1.32E-02,92.67673,50,0.00E+00,20,-8.84E-03,1.20361
56.951,20.33583,-1.33E-02,92.67669,50,0.00E+00,20,-9.26E-03,1.20359
57.011,20.34083,-1.29E-02,92.67665,50,0.00E+00,20,-9.82E-03,1.20351
57.029,20.34583,-1.29E-02,92.67659,50,0.00E+00,20,-1.04E-02,1.20349
57.069,20.35083,-1.27E-02,92.67653,50,0.00E+00,20,-1.08E-02,1.20343
57.111,20.35583,-1.25E-02,92.67647,50,0.00E+00,20,-1.09E-02,1.20337
57.158,20.36083,-1.24E-02,92.67642,50,0.00E+00,20,-1.08E-02,1.20331
57.189,20.36583,-1.21E-02,92.67637,50,0.00E+00,20,-1.07E-02,1.20327
57.216,20.37083,-1.19E-02,92.67632,50,0.00E+00,20,-1.05E-02,1.20323
57.248,20.37583,-1.18E-02,92.67626,50,0.00E+00,20,-1.05E-02,1.20319
57.293,20.38083,-1.15E-02,92.67621,50,0.00E+00,20,-1.06E-02,1.20312
57.312,20.38583,-1.14E-02,92.67616,50,0.00E+00,20,-1.08E-02,1.2031
57.341,20.39083,-1.12E-02,92.6761,50,0.00E+00,20,-1.10E-02,1.20306
57.387,20.39583,-1.08E-02,92.67605,50,0.00E+00,20,-1.11E-02,1.20299
57.424,20.40083,-1.06E-02,92.67599,50,0.00E+00,20,-1.12E-02,1.20294
57.459,20.40583,-1.03E-02,92.67594,50,0.00E+00,20,-1.12E-02,1.20289
57.484,20.41083,-1.01E-02,92.67588,50,0.00E+00,20,-1.13E-02,1.20286
57.531,20.41583,-9.92E-03,92.67582,50,0.00E+00,20,-1.13E-02,1.2028
57.568,20.42083,-1.01E-02,92.67577,50,0.00E+00,20,-1.13E-02,1.20275
57.597,20.42583,-9.75E-03,92.67571,50,0.00E+00,20,-1.13E-02,1.20271
57.662,20.43083,-9.42E-03,92.67565,50,0.00E+00,20,-1.14E-02,1.20262
57.676,20.43583,-9.21E-03,92.67559,50,0.00E+00,20,-1.15E-02,1.2026
57.711,20.44083,-9.05E-03,92.67554,50,0.00E+00,20,-1.16E-02,1.20255
57.755,20.44583,-8.74E-03,92.67548,50,0.00E+00,20,-1.17E-02,1.20249
57.786,20.45083,-8.55E-03,92.67542,50,0.00E+00,20,-1.17E-02,1.20245
57.833,20.45583,-8.30E-03,92.67536,50,0.00E+00,20,-1.17E-02,1.20238
57.866,20.46083,-8.42E-03,92.6753,50,0.00E+00,20,-1.17E-02,1.20234
57.906,20.46583,-8.15E-03,92.67525,50,0.00E+00,20,-1.18E-02,1.20228
57.933,20.47083,-7.95E-03,92.67519,50,0.00E+00,20,-1.21E-02,1.20224
57.969,20.47583,-7.62E-03,92.67513,50,0.00E+00,20,-1.25E-02,1.20219
58.018,20.48083,-7.49E-03,92.67507,50,0.00E+00,20,-1.29E-02,1.20213
58.062,20.48583,-7.22E-03,92.675,50,0.00E+00,20,-1.33E-02,1.20207
58.098,20.49083,-7.16E-03,92.67493,50,0.00E+00,20,-1.35E-02,1.20202
58.133,20.49583,-6.95E-03,92.67486,50,0.00E+00,20,-1.36E-02,1.20197
58.171,20.50083,-6.75E-03,92.67479,50,0.00E+00,20,-1.36E-02,1.20192
58.207,20.50583,-6.54E-03,92.67472,50,0.00E+00,20,-1.36E-02,1.20187
58.23,20.51083,-6.52E-03,92.67466,50,0.00E+00,20,-1.36E-02,1.20183
58.266,20.51583,-6.58E-03,92.67459,50,0.00E+00,20,-1.37E-02,1.20179
58.332,20.52083,-6.23E-03,92.67452,50,0.00E+00,20,-1.37E-02,1.20169
58.359,20.52583,-5.79E-03,92.67445,50,0.00E+00,20,-1.36E-02,1.20166
58.402,20.53083,-5.75E-03,92.67438,50,0.00E+00,20,-1.35E-02,1.2016
58.442,20.53583,-5.46E-03,92.67431,50,0.00E+00,20,-1.36E-02,1.20154
58.463,20.54083,-5.01E-03,92.67425,50,0.00E+00,20,-1.40E-02,1.20151
58.508,20.54583,-4.84E-03,92.67419,50,0.00E+00,20,-1.46E-02,1.20145
58.546,20.55083,-4.63E-03,92.67411,50,0.00E+00,20,-1.53E-02,1.2014
58.583,20.55583,-4.55E-03,92.67403,50,0.00E+00,20,-1.59E-02,1.20135
58.619,20.56083,-4.34E-03,92.67394,50,0.00E+00,20,-1.63E-02,1.2013
58.669,20.56583,-4.24E-03,92.67386,50,0.00E+00,20,-1.64E-02,1.20123
58.708,20.57083,-4.07E-03,92.67378,50,0.00E+00,20,-1.64E-02,1.20118
58.734,20.57583,-3.68E-03,92.67369,50,0.00E+00,20,-1.63E-02,1.20114
58.785,20.58083,-3.43E-03,92.67361,50,0.00E+00,20,-1.62E-02,1.20107
58.823,20.58583,-3.12E-03,92.67353,50,0.00E+00,20,-1.62E-02,1.20102
58.863,20.59083,-3.04E-03,92.67346,50,0.00E+00,20,-1.63E-02,1.20096
58.896,20.59583,-2.96E-03,92.67338,50,0.00E+00,20,-1.65E-02,1.20092
58.952,20.60083,-2.71E-03,92.67329,50,0.00E+00,20,-1.68E-02,1.20084
58.975,20.60583,-2.50E-03,92.6732,50,0.00E+00,20,-1.71E-02,1.20081
59.03,20.61083,-2.23E-03,92.67312,50,0.00E+00,20,-1.73E-02,1.20073
59.068,20.61583,-2.00E-03,92.67303,50,0.00E+00,20,-1.75E-02,1.20068
59.098,20.62083,-1.74E-03,92.67294,50,0.00E+00,20,-1.75E-02,1.20064
59.16,20.62583,-1.53E-03,92.67285,50,0.00E+00,20,-1.76E-02,1.20056
59.181,20.63083,-1.30E-03,92.67277,50,0.00E+00,20,-1.75E-02,1.20053
59.223,20.63583,-1.07E-03,92.67268,50,0.00E+00,20,-1.75E-02,1.20047
59.272,20.64083,-8.72E-04,92.67259,50,0.00E+00,20,-1.76E-02,1.2004
59.3,20.64583,-7.36E-04,92.67251,50,0.00E+00,20,-1.78E-02,1.20036
59.34,20.65083,-5.81E-04,92.67242,50,0.00E+00,20,-1.81E-02,1.20031
59.386,20.65583,-4.46E-04,92.67232,50,0.00E+00,20,-1.84E-02,1.20025
59.421,20.66083,-2.33E-04,92.67223,50,0.00E+00,20,-1.88E-02,1.2002
59.48,20.66583,-9.69E-05,92.67214,50,0.00E+00,20,-1.92E-02,1.20012
59.517,20.67083,3.88E-05,92.67204,50,0.00E+00,20,-1.96E-02,1.20007
59.562,20.67583,2.91E-04,92.67194,50,0.00E+00,20,-2.00E-02,1.2
59.595,20.68083,5.43E-04,92.67184,50,0.00E+00,20,-2.04E-02,1.19996
59.644,20.68583,7.37E-04,92.67174,50,0.00E+00,20,-2.08E-02,1.19989
59.678,20.69083,9.89E-04,92.67163,50,0.00E+00,20,-2.12E-02,1.19984
59.717,20.69583,1.05E-03,92.67152,50,0.00E+00,20,-2.17E-02,1.19979
59.754,20.70083,1.34E-03,92.67142,50,0.00E+00,20,-2.21E-02,1.19974
59.781,20.70583,1.65E-03,92.67131,50,0.00E+00,20,-2.25E-02,1.1997
59.848,20.71083,1.86E-03,92.67119,50,0.00E+00,20,-2.27E-02,1.19961
59.878,20.71583,2.13E-03,92.67107,50,0.00E+00,20,-2.28E-02,1.19957
59.925,20.72083,2.09E-03,92.67096,50,0.00E+00,20,-2.28E-02,1.1995
59.97,20.72583,2.37E-03,92.67084,50,0.00E+00,20,-2.27E-02,1.19944
59.996,20.73083,2.60E-03,92.67073,50,0.00E+00,20,-2.26E-02,1.19941
60.04,20.73583,2.95E-03,92.67062,50,0.00E+00,20,-2.27E-02,1.19935
60.088,20.74083,3.18E-03,92.67051,50,0.00E+00,20,-2.28E-02,1.19928
60.146,20.74583,3.32E-03,92.67039,50,0.00E+00,20,-2.31E-02,1.1992
60.179,20.75083,3.45E-03,92.67028,50,0.00E+00,20,-2.34E-02,1.19916
60.237,20.75583,3.78E-03,92.67016,50,0.00E+00,20,-2.38E-02,1.19908
60.267,20.76083,4.05E-03,92.67004,50,0.00E+00,20,-2.42E-02,1.19903
60.321,20.76583,4.35E-03,92.66992,50,0.00E+00,20,-2.46E-02,1.19896
60.343,20.77083,4.56E-03,92.6698,50,0.00E+00,20,-2.50E-02,1.19893
60.394,20.77583,4.85E-03,92.66967,50,0.00E+00,20,-2.54E-02,1.19886
60.439,20.78083,5.03E-03,92.66954,50,0.00E+00,20,-2.58E-02,1.1988
60.472,20.78583,5.22E-03,92.66941,50,0.00E+00,20,-2.62E-02,1.19875
60.512,20.79083,5.49E-03,92.66928,50,0.00E+00,20,-2.66E-02,1.1987
60.564,20.79583,5.47E-03,92.66915,50,0.00E+00,20,-2.71E-02,1.19863
60.603,20.80083,5.80E-03,92.66901,50,0.00E+00,20,-2.76E-02,1.19857
60.645,20.80583,6.09E-03,92.66887,50,0.00E+00,20,-2.80E-02,1.19852
60.686,20.81083,6.15E-03,92.66873,50,0.00E+00,20,-2.83E-02,1.19846
60.736,20.81583,6.37E-03,92.66858,50,0.00E+00,20,-2.85E-02,1.19839
60.773,20.82083,6.58E-03,92.66844,50,0.00E+00,20,-2.87E-02,1.19834
60.82,20.82583,6.81E-03,92.6683,50,0.00E+00,20,-2.89E-02,1.19827
60.875,20.83083,7.03E-03,92.66815,50,0.00E+00,20,-2.92E-02,1.1982
60.915,20.83583,7.30E-03,92.66801,50,0.00E+00,20,-2.95E-02,1.19814
60.945,20.84083,7.44E-03,92.66786,50,0.00E+00,20,-2.99E-02,1.1981
60.983,20.84583,7.51E-03,92.6677,50,0.00E+00,20,-3.02E-02,1.19805
61.033,20.85083,7.75E-03,92.66755,50,0.00E+00,20,-3.05E-02,1.19798
61.085,20.85583,8.04E-03,92.6674,50,0.00E+00,20,-3.09E-02,1.19791
61.13,20.86083,8.29E-03,92.66725,50,0.00E+00,20,-3.13E-02,1.19785
61.181,20.86583,8.54E-03,92.66709,50,0.00E+00,20,-3.18E-02,1.19778
61.23,20.87083,8.82E-03,92.66693,50,0.00E+00,20,-3.22E-02,1.19771
61.277,20.87583,8.88E-03,92.66677,50,0.00E+00,20,-3.26E-02,1.19765
61.332,20.88083,8.95E-03,92.6666,50,0.00E+00,20,-3.30E-02,1.19757
61.359,20.88583,9.07E-03,92.66644,50,0.00E+00,20,-3.35E-02,1.19753
61.394,20.89083,9.28E-03,92.66627,50,0.00E+00,20,-3.40E-02,1.19749
61.431,20.89583,9.52E-03,92.6661,50,0.00E+00,20,-3.44E-02,1.19743
61.487,20.90083,9.99E-03,92.66592,50,0.00E+00,20,-3.47E-02,1.19736
61.514,20.90583,1.03E-02,92.66575,50,0.00E+00,20,-3.49E-02,1.19732
61.577,20.91083,1.03E-02,92.66557,50,0.00E+00,20,-3.49E-02,1.19723
61.614,20.91583,1.05E-02,92.6654,50,0.00E+00,20,-3.49E-02,1.19718
61.688,20.92083,1.11E-02,92.66523,50,0.00E+00,20,-3.51E-02,1.19708
61.721,20.92583,1.13E-02,92.66505,50,0.00E+00,20,-3.54E-02,1.19704
61.765,20.93083,1.14E-02,92.66488,50,0.00E+00,20,-3.59E-02,1.19698
61.799,20.93583,1.16E-02,92.6647,50,0.00E+00,20,-3.65E-02,1.19693
61.86,20.94083,1.18E-02,92.66451,50,0.00E+00,20,-3.70E-02,1.19685
61.895,20.94583,1.21E-02,92.66432,50,0.00E+00,20,-3.73E-02,1.1968
61.943,20.95083,1.23E-02,92.66413,50,0.00E+00,20,-3.73E-02,1.19673
61.977,20.95583,1.26E-02,92.66394,50,0.00E+00,20,-3.72E-02,1.19668
62.025,20.96083,1.28E-02,92.66376,50,0.00E+00,20,-3.71E-02,1.19662
62.081,20.96583,1.29E-02,92.66357,50,0.00E+00,20,-3.72E-02,1.19654
62.11,20.97083,1.31E-02,92.66339,50,0.00E+00,20,-3.74E-02,1.1965
62.166,20.97583,1.34E-02,92.6632,50,0.00E+00,20,-3.79E-02,1.19643
62.225,20.98083,1.36E-02,92.66302,50,0.00E+00,20,-3.85E-02,1.19634
62.274,20.98583,1.38E-02,92.66282,50,0.00E+00,20,-3.93E-02,1.19628
62.31,20.99083,1.41E-02,92.66262,50,0.00E+00,20,-4.01E-02,1.19623
62.364,20.99583,1.43E-02,92.66242,50,0.00E+00,20,-4.08E-02,1.19615
62.401,21.00083,1.45E-02,92.66221,50,0.00E+00,20,-4.13E-02,1.1961
62.457,21.00583,1.49E-02,92.662,50,0.00E+00,20,-4.17E-02,1.19603
62.517,21.01083,1.52E-02,92.66179,50,0.00E+00,20,-4.21E-02,1.19594
62.556,21.01583,1.53E-02,92.66158,50,0.00E+00,20,-4.23E-02,1.19589
62.595,21.02083,1.54E-02,92.66137,50,0.00E+00,20,-4.26E-02,1.19584
62.643,21.02583,1.55E-02,92.66116,50,0.00E+00,20,-4.29E-02,1.19577
62.684,21.03083,1.58E-02,92.66094,50,0.00E+00,20,-4.32E-02,1.19571
62.746,21.03583,1.61E-02,92.66073,50,0.00E+00,20,-4.36E-02,1.19563
62.785,21.04083,1.62E-02,92.66051,50,0.00E+00,20,-4.39E-02,1.19558
62.832,21.04583,1.64E-02,92.66028,50,0.00E+00,20,-4.42E-02,1.19551
62.89,21.05083,1.68E-02,92.66006,50,0.00E+00,20,-4.45E-02,1.19543
62.93,21.05583,1.70E-02,92.65984,50,0.00E+00,20,-4.49E-02,1.19538
62.976,21.06083,1.71E-02,92.65962,50,0.00E+00,20,-4.53E-02,1.19531
63.023,21.06583,1.74E-02,92.65939,50,0.00E+00,20,-4.58E-02,1.19525
63.072,21.07083,1.76E-02,92.65916,50,0.00E+00,20,-4.62E-02,1.19518
63.128,21.07583,1.79E-02,92.65892,50,0.00E+00,20,-4.65E-02,1.1951
63.184,21.08083,1.81E-02,92.65869,50,0.00E+00,20,-4.69E-02,1.19503
63.23,21.08583,1.84E-02,92.65846,50,0.00E+00,20,-4.72E-02,1.19496
63.271,21.09083,1.84E-02,92.65822,50,0.00E+00,20,-4.76E-02,1.19491
63.326,21.09583,1.85E-02,92.65798,50,0.00E+00,20,-4.81E-02,1.19483
63.378,21.10083,1.87E-02,92.65774,50,0.00E+00,20,-4.86E-02,1.19476
63.421,21.10583,1.90E-02,92.65749,50,0.00E+00,20,-4.92E-02,1.1947
63.465,21.11083,1.93E-02,92.65725,50,0.00E+00,20,-4.97E-02,1.19464
63.52,21.11583,1.95E-02,92.657,50,0.00E+00,20,-5.03E-02,1.19457
63.562,21.12083,1.98E-02,92.65675,50,0.00E+00,20,-5.07E-02,1.19451
63.603,21.12583,2.01E-02,92.65648,50,0.00E+00,20,-5.11E-02,1.19445
63.672,21.13083,2.06E-02,92.65623,50,0.00E+00,20,-5.14E-02,1.19436
63.715,21.13583,2.10E-02,92.65598,50,0.00E+00,20,-5.18E-02,1.1943
63.761,21.14083,2.11E-02,92.65572,50,0.00E+00,20,-5.23E-02,1.19423
63.815,21.14583,2.14E-02,92.65546,50,0.00E+00,20,-5.30E-02,1.19416
63.856,21.15083,2.17E-02,92.65519,50,0.00E+00,20,-5.36E-02,1.1941
63.905,21.15583,2.16E-02,92.65492,50,0.00E+00,20,-5.41E-02,1.19404
63.958,21.16083,2.21E-02,92.65465,50,0.00E+00,20,-5.45E-02,1.19396
63.995,21.16583,2.20E-02,92.65437,50,0.00E+00,20,-5.48E-02,1.19391
64.059,21.17083,2.20E-02,92.65409,50,0.00E+00,20,-5.51E-02,1.19383
64.1,21.17583,2.23E-02,92.65382,50,0.00E+00,20,-5.55E-02,1.19377
64.149,21.18083,2.25E-02,92.65355,50,0.00E+00,20,-5.61E-02,1.1937
64.2,21.18583,2.29E-02,92.65326,50,0.00E+00,20,-5.68E-02,1.19363
64.235,21.19083,2.33E-02,92.65298,50,0.00E+00,20,-5.75E-02,1.19358
